Date,Open,High,Low,Close,Adj Close,Volume
2020-01-08,74.290001,76.110001,74.290001,75.797501,74.48362,132079200
2020-01-09,76.809998,77.607498,76.550003,77.407501,76.065697,170108400
2020-01-10,77.650002,78.167503,77.0625,77.582497,76.237648,140644800
2020-01-13,77.910004,79.267502,77.787498,79.239998,77.866425,121532000
2020-01-14,79.175003,79.392502,78.042503,78.169998,76.814964,161954400
2020-01-15,77.962502,78.875,77.387497,77.834999,76.485786,121923600
2020-01-16,78.397499,78.925003,78.022499,78.809998,77.443886,108829200
2020-01-17,79.067497,79.684998,78.75,79.682503,78.301262,137816400
2020-01-21,79.297501,79.754997,79,79.142502,77.77063,110843200
2020-01-22,79.644997,79.997498,79.327499,79.425003,78.048241,101832400
2020-01-23,79.480003,79.889999,78.912498,79.807503,78.424095,104472000
2020-01-24,80.0625,80.832497,79.379997,79.577499,78.19809,146537600
2020-01-27,77.514999,77.942497,76.220001,77.237503,75.898643,161940000
2020-01-28,78.150002,79.599998,78.047501,79.422501,78.045769,162234000
2020-01-29,81.112503,81.962502,80.345001,81.084999,79.679451,216229200
2020-01-30,80.135002,81.022499,79.6875,80.967499,79.563995,126743200
2020-01-31,80.232498,80.669998,77.072502,77.377502,76.036217,199588400
2020-02-03,76.074997,78.372498,75.555,77.165001,75.8274,173788400
2020-02-04,78.827499,79.910004,78.407501,79.712502,78.330757,136616400
2020-02-05,80.879997,81.190002,79.737503,80.362503,78.969475,118826800
2020-02-06,80.642502,81.305,80.065002,81.302498,79.893173,105425600
2020-02-07,80.592499,80.849998,79.5,80.0075,78.807213,117684000
2020-02-10,78.544998,80.387497,78.462502,80.387497,79.181519,109348800
2020-02-11,80.900002,80.974998,79.677498,79.902496,78.703789,94323200
2020-02-12,80.3675,81.805,80.3675,81.800003,80.57283,113730400
2020-02-13,81.047501,81.555,80.837502,81.217499,79.999062,94747600
2020-02-14,81.184998,81.495003,80.712502,81.237503,80.018761,80113600
2020-02-18,78.839996,79.9375,78.652496,79.75,78.553581,152531200
2020-02-19,80,81.142502,80,80.904999,79.691254,93984000
2020-02-20,80.657501,81.162498,79.552498,80.074997,78.873703,100566000
2020-02-21,79.654999,80.112503,77.625,78.262497,77.088394,129554000
2020-02-24,74.315002,76.044998,72.307503,74.544998,73.426674,222195200
2020-02-25,75.237503,75.6325,71.532501,72.019997,70.939545,230673600
2020-02-26,71.6325,74.470001,71.625,73.162498,72.064919,198054800
2020-02-27,70.275002,71.5,68.239998,68.379997,67.354149,320605600
2020-02-28,64.315002,69.602501,64.092499,68.339996,67.314751,426510000
2020-03-02,70.57,75.360001,69.43,74.702499,73.58181,341397200
2020-03-03,75.917503,76,71.449997,72.330002,71.244904,319475600
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.549561,219178400
2020-03-05,73.879997,74.887497,72.852501,73.230003,72.131409,187572800
2020-03-06,70.5,72.705002,70.307503,72.2575,71.173492,226176800
2020-03-09,65.9375,69.522499,65.75,66.542503,65.544212,286744800
2020-03-10,69.285004,71.610001,67.342499,71.334999,70.264824,285290000
2020-03-11,69.347504,70.305,67.964996,68.857498,67.824493,255598800
2020-03-12,63.985001,67.5,62,62.057499,61.126507,418474000
2020-03-13,66.222504,69.980003,63.237499,69.4925,68.449959,370732000
2020-03-16,60.487499,64.769997,60,60.552502,59.644085,322423600
2020-03-17,61.877499,64.402496,59.599998,63.215,62.266644,324056000
2020-03-18,59.942501,62.5,59.279999,61.6675,60.742355,300233600
2020-03-19,61.8475,63.209999,60.6525,61.195,60.276947,271857200
2020-03-20,61.794998,62.9575,57,57.310001,56.450237,401693200
2020-03-23,57.02,57.125,53.1525,56.092499,55.250996,336752800
2020-03-24,59.09,61.922501,58.575001,61.720001,60.794067,287531200
2020-03-25,62.6875,64.5625,61.075001,61.380001,60.459171,303602000
2020-03-26,61.630001,64.669998,61.59,64.610001,63.640713,252087200
2020-03-27,63.1875,63.967499,61.762501,61.935001,61.005852,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,62.74683,167976400
2020-03-31,63.900002,65.622498,63,63.572498,62.618774,197002000
2020-04-01,61.625,62.18,59.782501,60.227501,59.323967,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,60.313881,165934000
2020-04-03,60.700001,61.424999,59.7425,60.352501,59.447083,129880000
2020-04-06,62.724998,65.777496,62.345001,65.6175,64.633102,201820400
2020-04-07,67.699997,67.925003,64.75,64.857498,63.884491,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.519592,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,65.992393,161834800
2020-04-13,67.077499,68.425003,66.457497,68.3125,67.287674,131022800
2020-04-14,70,72.0625,69.512497,71.762497,70.68589,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,70.040733,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,70.597267,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.639336,215250000
2020-04-20,69.487503,70.419998,69.212502,69.232498,68.193863,130015200
2020-04-21,69.07,69.3125,66.357498,67.092499,66.085976,180991600
2020-04-22,68.402496,69.474998,68.050003,69.025002,67.989494,116862400
2020-04-23,68.967499,70.4375,68.717499,68.7575,67.725998,124814400
2020-04-24,69.300003,70.752502,69.25,70.7425,69.681206,126161200
2020-04-27,70.449997,71.135002,69.987503,70.792503,69.730469,117087600
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.600182,112004800
2020-04-29,71.182503,72.417503,70.972504,71.932503,70.853363,137280800
2020-04-30,72.489998,73.6325,72.087502,73.449997,72.348091,183064000
2020-05-01,71.5625,74.75,71.462502,72.267502,71.183342,240616800
2020-05-04,72.292503,73.422501,71.580002,73.290001,72.190498,133568000
2020-05-05,73.764999,75.25,73.614998,74.389999,73.274002,147751200
2020-05-06,75.114998,75.809998,74.717499,75.157501,74.029984,142333600
2020-05-07,75.805,76.292503,75.4925,75.934998,74.795822,115215200
2020-05-08,76.410004,77.587502,76.072502,77.532501,76.576088,133838400
2020-05-11,77.025002,79.262497,76.809998,78.752502,77.781029,145946400
2020-05-12,79.457497,79.922501,77.727501,77.852501,76.892136,162301200
2020-05-13,78.037498,78.987503,75.802498,76.912498,75.963722,200622400
2020-05-14,76.127502,77.447502,75.3825,77.385002,76.430405,158929200
2020-05-15,75.087502,76.974998,75.052498,76.927498,75.978539,166348400
2020-05-18,78.292503,79.125,77.580002,78.739998,77.768684,135178400
2020-05-19,78.7575,79.629997,78.252502,78.285004,77.319305,101729600
2020-05-20,79.169998,79.879997,79.129997,79.807503,78.823021,111504800
2020-05-21,79.665001,80.222504,78.967499,79.212502,78.235359,102688800
2020-05-22,78.942497,79.807503,78.837502,79.722504,78.739059,81803200
2020-05-26,80.875,81.059998,79.125,79.182503,78.205719,125522000
2020-05-27,79.035004,79.677498,78.272499,79.527496,78.546471,112945200
2020-05-28,79.192497,80.860001,78.907501,79.5625,78.581032,133560800
2020-05-29,79.8125,80.287498,79.1175,79.485001,78.504501,153532400
2020-06-01,79.4375,80.587502,79.302498,80.462502,79.46994,80791200
2020-06-02,80.1875,80.860001,79.732498,80.834999,79.837845,87642800
2020-06-03,81.165001,81.550003,80.574997,81.279999,80.277344,104491200
2020-06-04,81.097504,81.404999,80.195,80.580002,79.585991,87560400
2020-06-05,80.837502,82.9375,80.807503,82.875,81.852684,137250400
2020-06-08,82.5625,83.400002,81.830002,83.364998,82.336632,95654400
2020-06-09,83.035004,86.402496,83.002502,85.997498,84.936653,147712400
2020-06-10,86.974998,88.692497,86.522499,88.209999,87.121864,166651600
2020-06-11,87.327499,87.764999,83.870003,83.974998,82.939102,201662400
2020-06-12,86.18,86.949997,83.555,84.699997,83.655167,200146000
2020-06-15,83.3125,86.419998,83.144997,85.747498,84.689735,138808800
2020-06-16,87.864998,88.300003,86.18,88.019997,86.934212,165428800
2020-06-17,88.787498,88.849998,87.772499,87.897499,86.813217,114406400
2020-06-18,87.852501,88.362503,87.305,87.932503,86.847786,96820400
2020-06-19,88.660004,89.139999,86.287498,87.43,86.351486,264476000
2020-06-22,87.834999,89.864998,87.787498,89.717499,88.610764,135445200
2020-06-23,91,93.095001,90.567497,91.6325,90.502144,212155600
2020-06-24,91.25,92.197502,89.629997,90.014999,88.904602,192623200
2020-06-25,90.175003,91.25,89.392502,91.209999,90.084854,137522400
2020-06-26,91.102501,91.330002,88.254997,88.407501,87.316933,205256800
2020-06-29,88.3125,90.542503,87.82,90.445,89.329308,130646000
2020-06-30,90.019997,91.495003,90,91.199997,90.074974,140223200
2020-07-01,91.279999,91.839996,90.977501,91.027496,89.904625,110737200
2020-07-02,91.962502,92.6175,90.910004,91.027496,89.904625,114041600
2020-07-06,92.5,93.945,92.467499,93.462502,92.30957,118655600
2020-07-07,93.852501,94.654999,93.057503,93.172501,92.023155,112424400
2020-07-08,94.18,95.375,94.089996,95.342499,94.166382,117092000
2020-07-09,96.262497,96.317497,94.672501,95.752502,94.571327,125642800
2020-07-10,95.334999,95.980003,94.705002,95.919998,94.736755,90257200
2020-07-13,97.264999,99.955002,95.2575,95.477501,94.299713,191649200
2020-07-14,94.839996,97.254997,93.877502,97.057503,95.860222,170989200
2020-07-15,98.989998,99.247498,96.489998,97.724998,96.519501,153198000
2020-07-16,96.5625,97.404999,95.904999,96.522499,95.331825,110577600
2020-07-17,96.987503,97.147499,95.839996,96.327499,95.139236,92186800
2020-07-20,96.417503,98.5,96.0625,98.357498,97.144188,90318000
2020-07-21,99.172501,99.25,96.7425,97,95.803436,103433200
2020-07-22,96.692497,97.974998,96.602501,97.272499,96.072563,89001600
2020-07-23,96.997498,97.077499,92.010002,92.845001,91.699684,197004400
2020-07-24,90.987503,92.970001,89.144997,92.614998,91.472527,185438800
2020-07-27,93.709999,94.904999,93.480003,94.809998,93.64045,121214000
2020-07-28,94.3675,94.550003,93.247498,93.252502,92.102173,103625600
2020-07-29,93.75,95.230003,93.712502,95.040001,93.867615,90329200
2020-07-30,94.1875,96.297501,93.767502,96.190002,95.003426,158130000
2020-07-31,102.885002,106.415001,100.824997,106.260002,104.949211,374336800
2020-08-03,108.199997,111.637497,107.892502,108.9375,107.593681,308151200
2020-08-04,109.1325,110.790001,108.387497,109.665001,108.312195,173071600
2020-08-05,109.377502,110.392502,108.897499,110.0625,108.704796,121776800
2020-08-06,110.404999,114.412498,109.797501,113.902496,112.497429,202428800
2020-08-07,113.205002,113.675003,110.292503,111.112503,109.93972,198045600
2020-08-10,112.599998,113.775002,110,112.727501,111.537666,212403600
2020-08-11,111.970001,112.482498,109.107498,109.375,108.220543,187902400
2020-08-12,110.497498,113.275002,110.297501,113.010002,111.817184,165598000
2020-08-13,114.43,116.042503,113.927498,115.010002,113.796074,210082000
2020-08-14,114.830002,115,113.044998,114.907501,113.694664,165565200
2020-08-17,116.0625,116.087502,113.962502,114.607498,113.39782,119561600
2020-08-18,114.352501,116,114.0075,115.5625,114.342743,105633600
2020-08-19,115.982498,117.162498,115.610001,115.707497,114.486206,145538000
2020-08-20,115.75,118.392502,115.732498,118.275002,117.026611,126907200
2020-08-21,119.262497,124.8675,119.25,124.370003,123.057281,338054800
2020-08-24,128.697495,128.785004,123.9375,125.857498,124.529076,345937600
2020-08-25,124.697502,125.18,123.052498,124.824997,123.507477,211495600
2020-08-26,126.18,126.9925,125.082497,126.522499,125.187065,163022400
2020-08-27,127.142502,127.485001,123.832497,125.010002,123.690529,155552400
2020-08-28,126.012497,126.442497,124.577499,124.807503,123.490166,187630000
2020-08-31,127.580002,131,126,129.039993,127.677994,225702700
2020-09-01,132.759995,134.800003,130.529999,134.179993,132.763702,151948100
2020-09-02,137.589996,137.979996,127,131.399994,130.013062,200119000
2020-09-03,126.910004,128.839996,120.5,120.879997,119.604118,257599600
2020-09-04,120.07,123.699997,110.889999,120.959999,119.683273,332607200
2020-09-08,113.949997,118.989998,112.68,112.82,111.629189,231366600
2020-09-09,117.260002,119.139999,115.260002,117.32,116.081703,176940500
2020-09-10,120.360001,120.5,112.5,113.489998,112.292122,182274400
2020-09-11,114.57,115.230003,110,112,110.817841,180860300
2020-09-14,114.720001,115.93,112.800003,115.360001,114.142372,140150100
2020-09-15,118.330002,118.830002,113.610001,115.540001,114.32048,184642000
2020-09-16,115.230003,116,112.040001,112.129997,110.946465,154679000
2020-09-17,109.720001,112.199997,108.709999,110.339996,109.175369,178011000
2020-09-18,110.400002,110.879997,106.089996,106.839996,105.712303,287104900
2020-09-21,104.540001,110.190002,103.099998,110.080002,108.918114,195713800
2020-09-22,112.68,112.860001,109.160004,111.809998,110.629845,183055400
2020-09-23,111.620003,112.110001,106.769997,107.120003,105.989349,150718700
2020-09-24,105.169998,110.25,105,108.220001,107.077736,167743300
2020-09-25,108.43,112.440002,107.669998,112.279999,111.094879,149981400
2020-09-28,115.010002,115.32,112.779999,114.959999,113.74659,137672400
2020-09-29,114.550003,115.309998,113.57,114.089996,112.88578,99382200
2020-09-30,113.790001,117.260002,113.620003,115.809998,114.587624,142675200
2020-10-01,117.639999,117.720001,115.830002,116.790001,115.557281,116120400
2020-10-02,112.889999,115.370003,112.220001,113.019997,111.827072,144712000
2020-10-05,113.910004,116.650002,113.550003,116.5,115.270348,106243800
2020-10-06,115.699997,116.120003,112.25,113.160004,111.965607,161498200
2020-10-07,114.620003,115.550003,114.129997,115.080002,113.865341,96849000
2020-10-08,116.25,116.400002,114.589996,114.970001,113.756493,83477200
2020-10-09,115.279999,117,114.919998,116.970001,115.73539,100506900
2020-10-12,120.059998,125.18,119.279999,124.400002,123.08696,240226800
2020-10-13,125.269997,125.389999,119.650002,121.099998,119.821777,262330500
2020-10-14,121,123.029999,119.620003,121.190002,119.910843,150712000
2020-10-15,118.720001,121.199997,118.150002,120.709999,119.435905,112559200
2020-10-16,121.279999,121.550003,118.809998,119.019997,117.763748,115393800
2020-10-19,119.959999,120.419998,115.660004,115.980003,114.755836,120639300
2020-10-20,116.199997,118.980003,115.629997,117.510002,116.269691,124423700
2020-10-21,116.669998,118.709999,116.449997,116.870003,115.636436,89946000
2020-10-22,117.449997,118.040001,114.589996,115.75,114.528275,101988000
2020-10-23,116.389999,116.550003,114.279999,115.040001,113.825768,82572600
2020-10-26,114.010002,116.550003,112.879997,115.050003,113.835655,111850700
2020-10-27,115.489998,117.279999,114.540001,116.599998,115.369286,92276800
2020-10-28,115.050003,115.43,111.099998,111.199997,110.026283,143937800
2020-10-29,112.370003,116.93,112.199997,115.32,114.102798,146129200
2020-10-30,111.059998,111.989998,107.720001,108.860001,107.710991,190272600
2020-11-02,109.110001,110.68,107.32,108.769997,107.621933,122866900
2020-11-03,109.660004,111.489998,108.730003,110.440002,109.274307,107624400
2020-11-04,114.139999,115.589996,112.349998,114.949997,113.73671,138235500
2020-11-05,117.949997,119.620003,116.870003,119.029999,117.773643,126387100
2020-11-06,118.32,119.199997,116.129997,118.690002,117.639847,114457900
2020-11-09,120.5,121.989998,116.050003,116.32,115.29081,154515300
2020-11-10,115.550003,117.589996,114.129997,115.970001,114.943909,138023400
2020-11-11,117.190002,119.629997,116.440002,119.489998,118.432762,112295000
2020-11-12,119.620003,120.529999,118.57,119.209999,118.155235,103162300
2020-11-13,119.440002,119.669998,117.870003,119.260002,118.204796,81581900
2020-11-16,118.919998,120.989998,118.150002,120.300003,119.235603,91183000
2020-11-17,119.550003,120.669998,118.959999,119.389999,118.333649,74271000
2020-11-18,118.610001,119.82,118,118.029999,116.98568,76322100
2020-11-19,117.589996,119.059998,116.809998,118.639999,117.590294,74113000
2020-11-20,118.639999,118.769997,117.290001,117.339996,116.301781,73604300
2020-11-23,117.18,117.620003,113.75,113.849998,112.842659,127959300
2020-11-24,113.910004,115.849998,112.589996,115.169998,114.150986,113874200
2020-11-25,115.550003,116.75,115.169998,116.029999,115.00338,76499200
2020-11-27,116.57,117.489998,116.220001,116.589996,115.558418,46691300
2020-11-30,116.970001,120.970001,116.809998,119.050003,117.996658,169410200
2020-12-01,121.010002,123.470001,120.010002,122.720001,121.634186,127728200
2020-12-02,122.019997,123.370003,120.889999,123.080002,121.990997,89004200
2020-12-03,123.519997,123.779999,122.209999,122.940002,121.852234,78967600
2020-12-04,122.599998,122.860001,121.519997,122.25,121.168343,78260400
2020-12-07,122.309998,124.57,122.25,123.75,122.655075,86712000
2020-12-08,124.370003,124.980003,123.089996,124.379997,123.279495,82225500
2020-12-09,124.529999,125.949997,121,121.779999,120.702492,115089200
2020-12-10,120.5,123.870003,120.150002,123.239998,122.149574,81312200
2020-12-11,122.43,122.760002,120.550003,122.410004,121.326927,86939800
2020-12-14,122.599998,123.349998,121.540001,121.779999,120.702492,79184500
2020-12-15,124.339996,127.900002,124.129997,127.879997,126.74852,157243700
2020-12-16,127.410004,128.369995,126.559998,127.809998,126.679153,98208600
2020-12-17,128.899994,129.580002,128.039993,128.699997,127.561279,94359800
2020-12-18,128.960007,129.100006,126.120003,126.660004,125.53933,192541500
2020-12-21,125.019997,128.309998,123.449997,128.229996,127.095428,121251600
2020-12-22,131.610001,134.410004,129.649994,131.880005,130.71312,168904800
2020-12-23,132.160004,132.429993,130.779999,130.960007,129.80127,88223700
2020-12-24,131.320007,133.460007,131.100006,131.970001,130.802338,54930100
2020-12-28,133.990005,137.339996,133.509995,136.690002,135.480576,124486200
2020-12-29,138.050003,138.789993,134.339996,134.869995,133.676666,121047300
2020-12-30,135.580002,135.990005,133.399994,133.720001,132.53685,96452100
2020-12-31,134.080002,134.740005,131.720001,132.690002,131.515961,99116600
2021-01-04,133.520004,133.610001,126.760002,129.410004,128.264999,143301900
2021-01-05,128.889999,131.740005,128.429993,131.009995,129.850845,97664900
2021-01-06,127.720001,131.050003,126.379997,126.599998,125.479851,155088000
2021-01-07,128.360001,131.630005,127.860001,130.919998,129.761627,109578200
2021-01-08,132.429993,132.630005,130.229996,132.050003,130.881622,105158200
2021-01-11,129.190002,130.169998,128.5,128.979996,127.838799,100384500
2021-01-12,128.5,129.690002,126.860001,128.800003,127.660378,91951100
2021-01-13,128.759995,131.449997,128.490005,130.889999,129.731903,88636800
2021-01-14,130.800003,131,128.759995,128.910004,127.769432,90221800
2021-01-15,128.779999,130.220001,127,127.139999,126.015068,111598500
2021-01-19,127.779999,128.710007,126.940002,127.830002,126.698967,90757300
2021-01-20,128.660004,132.490005,128.550003,132.029999,130.861816,104319500
2021-01-21,133.800003,139.669998,133.589996,136.869995,135.658981,120150900
2021-01-22,136.279999,139.850006,135.020004,139.070007,137.839523,114459400
2021-01-25,143.070007,145.089996,136.539993,142.919998,141.655472,157611700
2021-01-26,143.600006,144.300003,141.369995,143.160004,141.893356,98390600
2021-01-27,143.429993,144.300003,140.410004,142.059998,140.80307,140843800
2021-01-28,139.520004,141.990005,136.699997,137.089996,135.877029,142621100
2021-01-29,135.830002,136.740005,130.210007,131.960007,130.792435,177523800
2021-02-01,133.75,135.380005,130.929993,134.139999,132.953125,106239800
2021-02-02,135.729996,136.309998,134.610001,134.990005,133.795639,83305400
2021-02-03,135.759995,135.770004,133.610001,133.940002,132.754913,89880900
2021-02-04,136.300003,137.399994,134.589996,137.389999,136.174377,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,135.752502,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,135.901398,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,135.008041,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,134.392593,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,134.134521,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,134.372742,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,132.208817,80576300
2021-02-17,131.25,132.220001,129.470001,130.839996,129.876114,97918500
2021-02-18,129.199997,130,127.410004,129.710007,128.754471,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,128.913254,87668800
2021-02-22,128.009995,129.720001,125.599998,126,125.071777,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,124.932816,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,124.426559,111039900
2021-02-25,124.68,126.459999,120.540001,120.989998,120.098679,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,120.366692,164560400
2021-03-01,123.75,127.93,122.790001,127.790001,126.848595,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,124.198265,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,121.160797,112966300
2021-03-04,121.75,123.599998,118.620003,120.129997,119.245026,178155000
2021-03-05,120.980003,121.940002,117.57,121.419998,120.52552,153766600
2021-03-08,120.93,121,116.209999,116.360001,115.5028,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,120.197952,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,119.096138,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,121.061539,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,120.13839,88105100
2021-03-15,121.410004,124,120.419998,123.989998,123.076584,92403800
2021-03-16,125.699997,127.220001,124.720001,125.57,124.644943,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.840912,111932600
2021-03-18,122.879997,123.18,120.32,120.529999,119.642075,121229700
2021-03-19,119.900002,121.43,119.68,119.989998,119.106056,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,122.48101,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,121.637276,95467100
2021-03-24,122.82,122.900002,120.07,120.089996,119.205315,88530500
2021-03-25,119.540001,121.660004,119,120.589996,119.70163,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,120.31707,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,120.495735,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,119.016724,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,121.250145,118323800
2021-04-01,123.660004,124.18,122.489998,123,122.09388,75089100
2021-04-05,123.870003,126.160004,123.07,125.900002,124.972527,88651200
2021-04-06,126.5,127.129997,125.650002,126.209999,125.280235,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.957779,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,129.399658,88844600
2021-04-09,129.800003,133.039993,129.470001,133,132.020218,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,130.273163,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,133.439682,91266500
2021-04-14,134.940002,135,131.660004,132.029999,131.057358,87222800
2021-04-15,133.820007,135,133.639999,134.5,133.509155,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,133.171661,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.846664,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,132.12941,94812300
2021-04-21,132.360001,133.75,131.300003,133.5,132.51651,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.968033,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,133.33049,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,133.727539,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,133.399963,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,132.595947,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,132.496674,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,130.491562,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,131.563583,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,126.90815,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,127.156319,84000900
2021-05-06,127.889999,129.75,127.129997,129.740005,128.784241,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,129.470306,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,126.129395,88071200
2021-05-11,123.5,126.269997,122.769997,125.910004,125.19474,126142800
2021-05-12,123.400002,124.639999,122.25,122.769997,122.072563,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,124.260071,105861300
2021-05-14,126.25,127.889999,125.849998,127.449997,126.72599,81918000
2021-05-17,126.82,126.93,125.169998,126.269997,125.552689,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,124.140747,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,123.981667,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,126.586777,76857100
2021-05-21,127.82,128,125.209999,125.43,124.717468,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,126.377968,63092900
2021-05-25,127.82,128.320007,126.32,126.900002,126.179108,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,126.129395,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,124.568314,94625600
2021-05-28,125.57,125.800003,124.550003,124.610001,123.902115,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,123.573997,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,124.349556,59278900
2021-06-03,124.68,124.849998,123.129997,123.540001,122.838203,76229200
2021-06-04,124.07,126.160004,123.849998,125.889999,125.17485,75169300
2021-06-07,126.169998,126.32,124.830002,125.900002,125.184792,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,126.020012,74403800
2021-06-09,127.209999,127.75,126.519997,127.129997,126.407799,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,125.393593,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,126.626549,53522400
2021-06-14,127.82,130.539993,127.07,130.479996,129.73877,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,128.903534,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,129.410645,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,131.041321,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,129.718887,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,131.548431,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,133.218872,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,132.940491,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,132.65213,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,132.353836,70783700
2021-06-28,133.410004,135.25,133.350006,134.779999,134.014359,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,135.555542,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,136.181961,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,136.490204,52485800
2021-07-02,137.899994,140,137.75,139.960007,139.164917,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,141.213211,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,143.748734,104911600
2021-07-08,141.580002,144.059998,140.669998,143.240005,142.426285,105575500
2021-07-09,142.75,145.649994,142.649994,145.110001,144.285675,99890800
2021-07-12,146.210007,146.320007,144,144.5,143.679123,76299700
2021-07-13,144.029999,147.460007,143.630005,145.639999,144.812653,100827100
2021-07-14,148.100006,149.570007,147.679993,149.149994,148.302704,127050800
2021-07-15,149.240005,150,147.089996,148.479996,147.63652,106820300
2021-07-16,148.460007,149.759995,145.880005,146.389999,145.558395,93251400
2021-07-19,143.75,144.070007,141.669998,142.449997,141.640762,121434600
2021-07-20,143.460007,147.100006,142.960007,146.149994,145.319748,96350000
2021-07-21,145.529999,146.130005,144.630005,145.399994,144.574005,74993500
2021-07-22,145.940002,148.199997,145.809998,146.800003,145.966064,77338200
2021-07-23,147.550003,148.720001,146.919998,148.559998,147.716049,71447400
2021-07-26,148.270004,149.830002,147.699997,148.990005,148.143631,72434100
2021-07-27,149.119995,149.210007,145.550003,146.770004,145.936249,104818600
2021-07-28,144.809998,146.970001,142.539993,144.979996,144.156387,118931200
2021-07-29,144.690002,146.550003,144.580002,145.639999,144.812653,56699500
2021-07-30,144.380005,146.330002,144.110001,145.860001,145.031403,70440600
2021-08-02,146.360001,146.949997,145.25,145.520004,144.693344,62880000
